(22, 8, 3)
(21, 3, 3)
(22, 4, 3)
(21, 7, 3)
(20, 2, 3)
(24, 10, 3)
(20, 6, 3)
(23, 5, 3)
(23, 9, 3)
(19, 1, 3)
(18, 6, 3)
(29, 5, 3)
(42, 10, 3)
(41, 9, 3)
(41, 5, 3)
(40, 8, 3)
(40, 4, 3)
(39, 3, 3)
(39, 7, 3)
(38, 2, 3)
(38, 6, 3)
(37, 1, 3)
(36, 6, 3)
(27, 3, 3)
(27, 7, 3)
(26, 2, 3)
(28, 4, 3)
(63, 10, 2)
(62, 4, 2)
(62, 9, 2)
(34, 4, 3)
(32, 2, 3)
(29, 9, 3)
(35, 9, 3)
(32, 6, 3)
(31, 1, 3)
(61, 3, 2)
(35, 5, 3)
(36, 10, 3)
(61, 9, 2)
(30, 6, 3)
(60, 3, 2)
(2, 8, 1)
(1, 1, 1)
(34, 8, 3)
(60, 8, 2)
(2, 2, 1)
(33, 3, 3)
(1, 7, 1)
(0, 1, 1)
(3, 8, 1)
(33, 7, 3)
(4, 10, 1)
(3, 4, 1)
(59, 2, 2)
(5, 5, 1)
(57, 5, 2)
(58, 1, 2)
(59, 7, 2)
(5, 11, 1)
(4, 4, 1)
(24, 6, 3)
(8, 8, 1)
(6, 4, 1)
(8, 2, 1)
(10, 10, 1)
(7, 7, 1)
(25, 1, 3)
(7, 5, 1)
(9, 8, 1)
(26, 6, 3)
(8, 1, 1)
(9, 6, 1)
(10, 4, 1)
(7, 11, 1)
(6, 1, 1)
(11, 6, 1)
(7, 1, 1)
(9, 4, 1)
(9, 2, 1)
(11, 10, 1)
(10, 8, 1)
(12, 10, 1)
(10, 2, 1)
(11, 8, 1)
(11, 4, 1)
(2, 1, 1)
(1, 6, 1)
(0, 5, 1)
(1, 11, 1)
(3, 1, 1)
(3, 7, 1)
(0, 1, 3)
(1, 7, 3)
(2, 8, 3)
(1, 2, 3)
(4, 7, 1)
(2, 3, 3)
(3, 8, 3)
(4, 2, 1)
(5, 3, 1)
(3, 4, 3)
(5, 9, 1)
(5, 10, 3)
(6, 10, 1)
(4, 9, 3)
(4, 5, 3)
(11, 6, 3)
(5, 6, 3)
(11, 10, 3)
(10, 5, 3)
(10, 9, 3)
(9, 4, 3)
(9, 8, 3)
(8, 3, 3)
(8, 7, 3)
(60, 9, 2)
(60, 3, 2)
(61, 9, 2)
(61, 4, 2)
(59, 3, 2)
(62, 5, 2)
(58, 2, 2)
(58, 7, 2)
(62, 10, 2)
(7, 2, 3)
(57, 1, 2)
(59, 8, 2)
(7, 6, 3)
(6, 1, 3)
(17, 6, 3)
(13, 2, 1)
(17, 10, 3)
(12, 1, 1)
(13, 6, 1)
(16, 10, 1)
(16, 5, 3)
(30, 3, 1)
(15, 8, 1)
(14, 8, 1)
(15, 4, 1)
(31, 4, 1)
(15, 4, 3)
(34, 1, 1)
(16, 9, 3)
(14, 2, 1)
(15, 8, 3)
(14, 3, 3)
(17, 11, 1)
(14, 7, 3)
(12, 4, 1)
(13, 10, 1)
(16, 4, 1)
(13, 2, 3)
(31, 8, 1)
(13, 6, 1)
(14, 1, 1)
(36, 7, 1)
(13, 6, 3)
(17, 5, 1)
(15, 6, 1)
(12, 1, 3)
(15, 2, 1)
(16, 8, 1)
(16, 3, 1)
(23, 6, 3)
(22, 5, 3)
(9, 9, 2)
(17, 8, 1)
(23, 10, 3)
(52, 7, 2)
(8, 3, 2)
(32, 9, 1)
(51, 1, 2)
(53, 8, 2)
(52, 2, 2)
(17, 4, 1)
(22, 9, 3)
(8, 8, 2)
(21, 8, 3)
(35, 2, 1)
(54, 9, 2)
(21, 4, 3)
(53, 3, 2)
(18, 9, 1)
(7, 2, 2)
(20, 3, 3)
(54, 3, 2)
(56, 5, 2)
(20, 7, 3)
(55, 4, 2)
(55, 9, 2)
(56, 10, 2)
(19, 2, 3)
(19, 6, 3)
(7, 7, 2)
(30, 8, 1)
(32, 5, 1)
(33, 10, 1)
(61, 9, 6)
(18, 1, 3)
(6, 1, 2)
